img_path,class_names
/content/FER2013/train/happy/Training_89106192.jpg,happy
/content/FER2013/train/surprise/Training_68990617.jpg,surprise
/content/FER2013/train/sadness/Training_82652406.jpg,sadness
/content/FER2013/train/neutral/Training_94461940.jpg,neutral
/content/FER2013/train/sadness/Training_87808142.jpg,sadness
/content/FER2013/train/fear/Training_71253631.jpg,fear
/content/FER2013/train/surprise/Training_71192842.jpg,surprise
/content/FER2013/train/surprise/Training_88900715.jpg,surprise
/content/FER2013/train/surprise/Training_50409541.jpg,surprise
/content/FER2013/train/anger/Training_11666709.jpg,anger
/content/FER2013/train/happy/Training_26081471.jpg,happy
/content/FER2013/train/happy/Training_26019126.jpg,happy
/content/FER2013/train/happy/Training_97747826.jpg,happy
/content/FER2013/train/happy/Training_2429948.jpg,happy
/content/FER2013/train/surprise/Training_2646123.jpg,surprise
/content/FER2013/train/happy/Training_66160991.jpg,happy
/content/FER2013/train/happy/Training_71634886.jpg,happy
/content/FER2013/train/surprise/Training_76124294.jpg,surprise
/content/FER2013/train/happy/Training_65369964.jpg,happy
/content/FER2013/train/fear/Training_74499795.jpg,fear
/content/FER2013/train/happy/Training_84199010.jpg,happy
/content/FER2013/train/sadness/Training_13491293.jpg,sadness
/content/FER2013/train/happy/Training_24450194.jpg,happy
/content/FER2013/train/surprise/Training_44959101.jpg,surprise
/content/FER2013/train/happy/Training_91536557.jpg,happy
/content/FER2013/train/neutral/Training_23022416.jpg,neutral
/content/FER2013/train/neutral/Training_74852975.jpg,neutral
/content/FER2013/train/neutral/Training_34268886.jpg,neutral
/content/FER2013/train/happy/Training_89017462.jpg,happy
/content/FER2013/train/sadness/Training_99365508.jpg,sadness
/content/FER2013/train/anger/Training_69295022.jpg,anger
/content/FER2013/train/surprise/Training_31036002.jpg,surprise
/content/FER2013/train/neutral/Training_85604546.jpg,neutral
/content/FER2013/train/fear/Training_76421274.jpg,fear
/content/FER2013/train/neutral/Training_92222652.jpg,neutral
/content/FER2013/train/disgust/Training_56563857.jpg,disgust
/content/FER2013/train/anger/Training_31410334.jpg,anger
/content/FER2013/train/fear/Training_42465540.jpg,fear
/content/FER2013/train/sadness/Training_68865659.jpg,sadness
/content/FER2013/train/fear/Training_37989079.jpg,fear
/content/FER2013/train/surprise/Training_97275390.jpg,surprise
/content/FER2013/train/happy/Training_85725736.jpg,happy
/content/FER2013/train/happy/Training_19648015.jpg,happy
/content/FER2013/train/neutral/Training_78761270.jpg,neutral
/content/FER2013/train/neutral/Training_44870574.jpg,neutral
/content/FER2013/train/surprise/Training_85196188.jpg,surprise
/content/FER2013/train/anger/Training_24314794.jpg,anger
/content/FER2013/train/neutral/Training_34723643.jpg,neutral
/content/FER2013/train/happy/Training_72033242.jpg,happy
/content/FER2013/train/anger/Training_83142725.jpg,anger
/content/FER2013/train/sadness/Training_25276326.jpg,sadness
/content/FER2013/train/fear/Training_94971209.jpg,fear
/content/FER2013/train/anger/Training_32264070.jpg,anger
/content/FER2013/train/happy/Training_82920563.jpg,happy
/content/FER2013/train/fear/Training_75755406.jpg,fear
/content/FER2013/train/fear/Training_8739755.jpg,fear
/content/FER2013/train/anger/Training_69067131.jpg,anger
/content/FER2013/train/neutral/Training_63322558.jpg,neutral
/content/FER2013/train/neutral/Training_4717387.jpg,neutral
/content/FER2013/train/fear/Training_61368107.jpg,fear
/content/FER2013/train/surprise/Training_81903360.jpg,surprise
/content/FER2013/train/neutral/Training_80252627.jpg,neutral
/content/FER2013/train/neutral/Training_34656385.jpg,neutral
/content/FER2013/train/neutral/Training_72398022.jpg,neutral
/content/FER2013/train/surprise/Training_22128947.jpg,surprise
/content/FER2013/train/anger/Training_91876216.jpg,anger
/content/FER2013/train/fear/Training_29201124.jpg,fear
/content/FER2013/train/happy/Training_51844933.jpg,happy
/content/FER2013/train/sadness/Training_47011585.jpg,sadness
/content/FER2013/train/anger/Training_14713134.jpg,anger
/content/FER2013/train/happy/Training_49565953.jpg,happy
/content/FER2013/train/sadness/Training_16365188.jpg,sadness
/content/FER2013/train/fear/Training_6732726.jpg,fear
/content/FER2013/train/happy/Training_65966305.jpg,happy
/content/FER2013/train/anger/Training_98067663.jpg,anger
/content/FER2013/train/sadness/Training_70676169.jpg,sadness
/content/FER2013/train/fear/Training_56551283.jpg,fear
/content/FER2013/train/neutral/Training_94334291.jpg,neutral
/content/FER2013/train/anger/Training_53661557.jpg,anger
/content/FER2013/train/anger/Training_39801682.jpg,anger
/content/FER2013/train/fear/Training_90860488.jpg,fear
/content/FER2013/train/anger/Training_31734020.jpg,anger
/content/FER2013/train/surprise/Training_46992550.jpg,surprise
/content/FER2013/train/sadness/Training_93122216.jpg,sadness
/content/FER2013/train/sadness/Training_70599552.jpg,sadness
/content/FER2013/train/happy/Training_87721298.jpg,happy
/content/FER2013/train/neutral/Training_22805885.jpg,neutral
/content/FER2013/train/neutral/Training_39274301.jpg,neutral
/content/FER2013/train/anger/Training_63945190.jpg,anger
/content/FER2013/train/fear/Training_45488765.jpg,fear
/content/FER2013/train/surprise/Training_33738120.jpg,surprise
/content/FER2013/train/surprise/Training_26022646.jpg,surprise
/content/FER2013/train/neutral/Training_51247808.jpg,neutral
/content/FER2013/train/surprise/Training_91914515.jpg,surprise
/content/FER2013/train/anger/Training_14636525.jpg,anger
/content/FER2013/train/anger/Training_36740245.jpg,anger
/content/FER2013/train/surprise/Training_34764836.jpg,surprise
/content/FER2013/train/happy/Training_9632664.jpg,happy
/content/FER2013/train/surprise/Training_96446762.jpg,surprise
/content/FER2013/train/sadness/Training_53317727.jpg,sadness
/content/FER2013/train/happy/Training_57253721.jpg,happy
/content/FER2013/train/surprise/Training_98241018.jpg,surprise
/content/FER2013/train/anger/Training_54091544.jpg,anger
/content/FER2013/train/sadness/Training_73179474.jpg,sadness
/content/FER2013/train/neutral/Training_55281931.jpg,neutral
/content/FER2013/train/happy/Training_46888260.jpg,happy
/content/FER2013/train/sadness/Training_16318047.jpg,sadness
/content/FER2013/train/sadness/Training_37779299.jpg,sadness
/content/FER2013/train/neutral/Training_38868823.jpg,neutral
/content/FER2013/train/anger/Training_24035711.jpg,anger
/content/FER2013/train/fear/Training_88755071.jpg,fear
/content/FER2013/train/fear/Training_83374391.jpg,fear
/content/FER2013/train/fear/Training_79542307.jpg,fear
/content/FER2013/train/surprise/Training_20493070.jpg,surprise
/content/FER2013/train/sadness/Training_81634692.jpg,sadness
/content/FER2013/train/surprise/Training_98235103.jpg,surprise
/content/FER2013/train/neutral/Training_83041331.jpg,neutral
/content/FER2013/train/happy/Training_84431044.jpg,happy
/content/FER2013/train/sadness/Training_85947279.jpg,sadness
/content/FER2013/train/anger/Training_54634892.jpg,anger
/content/FER2013/train/sadness/Training_95114226.jpg,sadness
/content/FER2013/train/anger/Training_12155031.jpg,anger
/content/FER2013/train/anger/Training_35447240.jpg,anger
/content/FER2013/train/disgust/Training_12122862.jpg,disgust
/content/FER2013/train/surprise/Training_39877500.jpg,surprise
/content/FER2013/train/neutral/Training_43562723.jpg,neutral
/content/FER2013/train/happy/Training_71327073.jpg,happy
/content/FER2013/train/happy/Training_2300493.jpg,happy
/content/FER2013/train/anger/Training_91019189.jpg,anger
/content/FER2013/train/happy/Training_98787364.jpg,happy
/content/FER2013/train/sadness/Training_32589503.jpg,sadness
/content/FER2013/train/neutral/Training_93023688.jpg,neutral
/content/FER2013/train/anger/Training_85353164.jpg,anger
/content/FER2013/train/neutral/Training_25724045.jpg,neutral
/content/FER2013/train/fear/Training_91648182.jpg,fear
/content/FER2013/train/neutral/Training_48099868.jpg,neutral
/content/FER2013/train/sadness/Training_18739978.jpg,sadness
/content/FER2013/train/anger/Training_17385604.jpg,anger
/content/FER2013/train/anger/Training_29902276.jpg,anger
/content/FER2013/train/fear/Training_61436455.jpg,fear
/content/FER2013/train/happy/Training_35852067.jpg,happy
/content/FER2013/train/neutral/Training_35772434.jpg,neutral
/content/FER2013/train/happy/Training_37720847.jpg,happy
/content/FER2013/train/surprise/Training_18094975.jpg,surprise
/content/FER2013/train/happy/Training_65334132.jpg,happy
/content/FER2013/train/happy/Training_2620958.jpg,happy
/content/FER2013/train/neutral/Training_40238241.jpg,neutral
/content/FER2013/train/happy/Training_86340457.jpg,happy
/content/FER2013/train/happy/Training_98984009.jpg,happy
/content/FER2013/train/happy/Training_45759803.jpg,happy
/content/FER2013/train/sadness/Training_9524447.jpg,sadness
/content/FER2013/train/sadness/Training_28548618.jpg,sadness
/content/FER2013/train/fear/Training_34110226.jpg,fear
/content/FER2013/train/anger/Training_39945497.jpg,anger
/content/FER2013/train/happy/Training_12818176.jpg,happy
/content/FER2013/train/neutral/Training_6579496.jpg,neutral
/content/FER2013/train/anger/Training_99957517.jpg,anger
/content/FER2013/train/sadness/Training_45643823.jpg,sadness
/content/FER2013/train/sadness/Training_37401450.jpg,sadness
/content/FER2013/train/happy/Training_23908160.jpg,happy
/content/FER2013/train/happy/Training_87210164.jpg,happy
/content/FER2013/train/neutral/Training_4992353.jpg,neutral
/content/FER2013/train/sadness/Training_90889913.jpg,sadness
/content/FER2013/train/sadness/Training_49920572.jpg,sadness
/content/FER2013/train/surprise/Training_7511268.jpg,surprise
/content/FER2013/train/happy/Training_53394860.jpg,happy
/content/FER2013/train/happy/Training_87983464.jpg,happy
/content/FER2013/train/sadness/Training_30467014.jpg,sadness
/content/FER2013/train/fear/Training_25224262.jpg,fear
/content/FER2013/train/sadness/Training_52821929.jpg,sadness
/content/FER2013/train/anger/Training_39209137.jpg,anger
/content/FER2013/train/anger/Training_19605770.jpg,anger
/content/FER2013/train/fear/Training_86387892.jpg,fear
/content/FER2013/train/fear/Training_89123510.jpg,fear
/content/FER2013/train/happy/Training_90614966.jpg,happy
/content/FER2013/train/fear/Training_39075843.jpg,fear
/content/FER2013/train/neutral/Training_88607538.jpg,neutral
/content/FER2013/train/fear/Training_42117120.jpg,fear
/content/FER2013/train/neutral/Training_97237579.jpg,neutral
/content/FER2013/train/neutral/Training_52910344.jpg,neutral
/content/FER2013/train/anger/Training_90409313.jpg,anger
/content/FER2013/train/happy/Training_93342432.jpg,happy
/content/FER2013/train/anger/Training_34635895.jpg,anger
/content/FER2013/train/neutral/Training_92695184.jpg,neutral
/content/FER2013/train/anger/Training_72929129.jpg,anger
/content/FER2013/train/fear/Training_17324232.jpg,fear
/content/FER2013/train/happy/Training_12198049.jpg,happy
/content/FER2013/train/happy/Training_21992204.jpg,happy
/content/FER2013/train/anger/Training_32571770.jpg,anger
/content/FER2013/train/neutral/Training_1324646.jpg,neutral
/content/FER2013/train/sadness/Training_93359633.jpg,sadness
/content/FER2013/train/happy/Training_73600586.jpg,happy
/content/FER2013/train/happy/Training_87118259.jpg,happy
/content/FER2013/train/happy/Training_71730149.jpg,happy
/content/FER2013/train/happy/Training_86071194.jpg,happy
/content/FER2013/train/sadness/Training_5682645.jpg,sadness
/content/FER2013/train/surprise/Training_21210909.jpg,surprise
/content/FER2013/train/surprise/Training_20600270.jpg,surprise
/content/FER2013/train/happy/Training_4049459.jpg,happy
/content/FER2013/train/neutral/Training_51419389.jpg,neutral
/content/FER2013/train/sadness/Training_30489237.jpg,sadness
/content/FER2013/train/happy/Training_69992627.jpg,happy
/content/FER2013/train/neutral/Training_91049393.jpg,neutral
/content/FER2013/train/neutral/Training_65743368.jpg,neutral
/content/FER2013/train/fear/Training_53419711.jpg,fear
/content/FER2013/train/fear/Training_54416420.jpg,fear
/content/FER2013/train/sadness/Training_92637470.jpg,sadness
/content/FER2013/train/happy/Training_74120983.jpg,happy
/content/FER2013/train/neutral/Training_55637093.jpg,neutral
/content/FER2013/train/happy/Training_67551772.jpg,happy
/content/FER2013/train/neutral/Training_11164844.jpg,neutral
/content/FER2013/train/surprise/Training_21704785.jpg,surprise
/content/FER2013/train/fear/Training_67940332.jpg,fear
/content/FER2013/train/anger/Training_43822900.jpg,anger
/content/FER2013/train/anger/Training_6294595.jpg,anger
/content/FER2013/train/sadness/Training_2615927.jpg,sadness
/content/FER2013/train/happy/Training_14014869.jpg,happy
/content/FER2013/train/happy/Training_53223773.jpg,happy
/content/FER2013/train/happy/Training_20063532.jpg,happy
/content/FER2013/train/happy/Training_78342145.jpg,happy
/content/FER2013/train/neutral/Training_20035844.jpg,neutral
/content/FER2013/train/happy/Training_36335550.jpg,happy
/content/FER2013/train/fear/Training_14466250.jpg,fear
/content/FER2013/train/neutral/Training_75790321.jpg,neutral
/content/FER2013/train/happy/Training_21859221.jpg,happy
/content/FER2013/train/fear/Training_33048121.jpg,fear
/content/FER2013/train/anger/Training_38338367.jpg,anger
/content/FER2013/train/anger/Training_97266031.jpg,anger
/content/FER2013/train/neutral/Training_38113075.jpg,neutral
/content/FER2013/train/anger/Training_88739175.jpg,anger
/content/FER2013/train/fear/Training_36201159.jpg,fear
/content/FER2013/train/neutral/Training_81566998.jpg,neutral
/content/FER2013/train/surprise/Training_11850950.jpg,surprise
/content/FER2013/train/sadness/Training_13913693.jpg,sadness
/content/FER2013/train/neutral/Training_80875936.jpg,neutral
/content/FER2013/train/sadness/Training_67218522.jpg,sadness
/content/FER2013/train/sadness/Training_8571247.jpg,sadness
/content/FER2013/train/happy/Training_15968425.jpg,happy
/content/FER2013/train/sadness/Training_92067416.jpg,sadness
/content/FER2013/train/fear/Training_51304819.jpg,fear
/content/FER2013/train/anger/Training_18633212.jpg,anger
/content/FER2013/train/fear/Training_16091969.jpg,fear
/content/FER2013/train/surprise/Training_47721830.jpg,surprise
/content/FER2013/train/fear/Training_71701620.jpg,fear
/content/FER2013/train/happy/Training_53480875.jpg,happy
/content/FER2013/train/sadness/Training_12951238.jpg,sadness
/content/FER2013/train/happy/Training_27856201.jpg,happy
/content/FER2013/train/surprise/Training_91672224.jpg,surprise
/content/FER2013/train/happy/Training_86300585.jpg,happy
/content/FER2013/train/neutral/Training_7543463.jpg,neutral
/content/FER2013/train/anger/Training_79152968.jpg,anger
/content/FER2013/train/neutral/Training_52310642.jpg,neutral
/content/FER2013/train/neutral/Training_5955212.jpg,neutral
/content/FER2013/train/anger/Training_72990947.jpg,anger
/content/FER2013/train/surprise/Training_85955938.jpg,surprise
/content/FER2013/train/fear/Training_47479976.jpg,fear
/content/FER2013/train/anger/Training_67792239.jpg,anger
/content/FER2013/train/happy/Training_78321104.jpg,happy
/content/FER2013/train/sadness/Training_72235014.jpg,sadness
/content/FER2013/train/sadness/Training_63416696.jpg,sadness
/content/FER2013/train/surprise/Training_70166894.jpg,surprise
/content/FER2013/train/surprise/Training_26644074.jpg,surprise
/content/FER2013/train/neutral/Training_51461126.jpg,neutral
/content/FER2013/train/surprise/Training_61526248.jpg,surprise
/content/FER2013/train/happy/Training_9247694.jpg,happy
/content/FER2013/train/disgust/Training_87756852.jpg,disgust
/content/FER2013/train/neutral/Training_12849507.jpg,neutral
/content/FER2013/train/surprise/Training_50899295.jpg,surprise
/content/FER2013/train/fear/Training_38774334.jpg,fear
/content/FER2013/train/fear/Training_84830323.jpg,fear
/content/FER2013/train/fear/Training_56481426.jpg,fear
/content/FER2013/train/disgust/Training_65759222.jpg,disgust
/content/FER2013/train/happy/Training_84901872.jpg,happy
/content/FER2013/train/anger/Training_16567582.jpg,anger
/content/FER2013/train/surprise/Training_96800478.jpg,surprise
/content/FER2013/train/happy/Training_81953002.jpg,happy
/content/FER2013/train/neutral/Training_24297724.jpg,neutral
/content/FER2013/train/neutral/Training_1800641.jpg,neutral
/content/FER2013/train/neutral/Training_84836411.jpg,neutral
/content/FER2013/train/fear/Training_63427703.jpg,fear
/content/FER2013/train/sadness/Training_35411957.jpg,sadness
/content/FER2013/train/fear/Training_8854548.jpg,fear
/content/FER2013/train/happy/Training_44654410.jpg,happy
/content/FER2013/train/fear/Training_30636432.jpg,fear
/content/FER2013/train/disgust/Training_24397096.jpg,disgust
/content/FER2013/train/surprise/Training_54796068.jpg,surprise
/content/FER2013/train/fear/Training_56120122.jpg,fear
/content/FER2013/train/anger/Training_3240079.jpg,anger
/content/FER2013/train/happy/Training_83149131.jpg,happy
/content/FER2013/train/fear/Training_4044006.jpg,fear
/content/FER2013/train/anger/Training_95428981.jpg,anger
/content/FER2013/train/happy/Training_65445173.jpg,happy
/content/FER2013/train/anger/Training_11820572.jpg,anger
/content/FER2013/train/neutral/Training_5571867.jpg,neutral
/content/FER2013/train/sadness/Training_92832999.jpg,sadness
/content/FER2013/train/neutral/Training_24505581.jpg,neutral
/content/FER2013/train/neutral/Training_78989542.jpg,neutral
/content/FER2013/train/sadness/Training_47291918.jpg,sadness
/content/FER2013/train/surprise/Training_16420657.jpg,surprise
/content/FER2013/train/surprise/Training_57385265.jpg,surprise
/content/FER2013/train/anger/Training_3946595.jpg,anger
/content/FER2013/train/anger/Training_28012681.jpg,anger
/content/FER2013/train/neutral/Training_29143620.jpg,neutral
/content/FER2013/train/happy/Training_58449856.jpg,happy
/content/FER2013/train/sadness/Training_57812498.jpg,sadness
/content/FER2013/train/anger/Training_16813100.jpg,anger
/content/FER2013/train/neutral/Training_57714617.jpg,neutral
/content/FER2013/train/sadness/Training_89185756.jpg,sadness
/content/FER2013/train/fear/Training_30084528.jpg,fear
/content/FER2013/train/neutral/Training_95286502.jpg,neutral
/content/FER2013/train/neutral/Training_16078886.jpg,neutral
/content/FER2013/train/fear/Training_52317937.jpg,fear
/content/FER2013/train/surprise/Training_82845390.jpg,surprise
/content/FER2013/train/happy/Training_1674498.jpg,happy
/content/FER2013/train/fear/Training_76593622.jpg,fear
/content/FER2013/train/sadness/Training_68335728.jpg,sadness
/content/FER2013/train/disgust/Training_37121508.jpg,disgust
/content/FER2013/train/neutral/Training_73718677.jpg,neutral
/content/FER2013/train/sadness/Training_26797580.jpg,sadness
/content/FER2013/train/fear/Training_69408967.jpg,fear
/content/FER2013/train/happy/Training_78137671.jpg,happy
/content/FER2013/train/happy/Training_27483107.jpg,happy
/content/FER2013/train/happy/Training_72310140.jpg,happy
/content/FER2013/train/happy/Training_44095549.jpg,happy
/content/FER2013/train/sadness/Training_72222596.jpg,sadness
/content/FER2013/train/neutral/Training_56017673.jpg,neutral
/content/FER2013/train/neutral/Training_9071384.jpg,neutral
/content/FER2013/train/surprise/Training_8616073.jpg,surprise
/content/FER2013/train/happy/Training_28451921.jpg,happy
/content/FER2013/train/happy/Training_3661380.jpg,happy
/content/FER2013/train/neutral/Training_93010346.jpg,neutral
/content/FER2013/train/neutral/Training_34152239.jpg,neutral
/content/FER2013/train/anger/Training_31364104.jpg,anger
/content/FER2013/train/neutral/Training_50699569.jpg,neutral
/content/FER2013/train/surprise/Training_30472407.jpg,surprise
/content/FER2013/train/happy/Training_65944675.jpg,happy
/content/FER2013/train/fear/Training_15544650.jpg,fear
/content/FER2013/train/happy/Training_90068837.jpg,happy
/content/FER2013/train/anger/Training_92944171.jpg,anger
/content/FER2013/train/fear/Training_97452107.jpg,fear
/content/FER2013/train/surprise/Training_66206337.jpg,surprise
/content/FER2013/train/anger/Training_46610954.jpg,anger
/content/FER2013/train/neutral/Training_8330418.jpg,neutral
/content/FER2013/train/fear/Training_75022838.jpg,fear
/content/FER2013/train/sadness/Training_37590460.jpg,sadness
/content/FER2013/train/fear/Training_67637966.jpg,fear
/content/FER2013/train/anger/Training_56235068.jpg,anger
/content/FER2013/train/fear/Training_88791820.jpg,fear
/content/FER2013/train/neutral/Training_46217865.jpg,neutral
/content/FER2013/train/fear/Training_311686.jpg,fear
/content/FER2013/train/sadness/Training_6716869.jpg,sadness
/content/FER2013/train/fear/Training_2111894.jpg,fear
/content/FER2013/train/happy/Training_47902336.jpg,happy
/content/FER2013/train/anger/Training_55896528.jpg,anger
/content/FER2013/train/fear/Training_92127745.jpg,fear
/content/FER2013/train/happy/Training_72951258.jpg,happy
/content/FER2013/train/neutral/Training_93356173.jpg,neutral
/content/FER2013/train/anger/Training_18894040.jpg,anger
/content/FER2013/train/sadness/Training_99943858.jpg,sadness
/content/FER2013/train/sadness/Training_6736373.jpg,sadness
/content/FER2013/train/neutral/Training_33523033.jpg,neutral
/content/FER2013/train/neutral/Training_81955100.jpg,neutral
/content/FER2013/train/neutral/Training_84716905.jpg,neutral
/content/FER2013/train/happy/Training_85851633.jpg,happy
/content/FER2013/train/anger/Training_24044171.jpg,anger
/content/FER2013/train/sadness/Training_4688047.jpg,sadness
/content/FER2013/train/fear/Training_2120718.jpg,fear
/content/FER2013/train/neutral/Training_29613645.jpg,neutral
/content/FER2013/train/happy/Training_97452121.jpg,happy
/content/FER2013/train/surprise/Training_60038777.jpg,surprise
/content/FER2013/train/happy/Training_89060575.jpg,happy
/content/FER2013/train/surprise/Training_86565483.jpg,surprise
/content/FER2013/train/happy/Training_42932161.jpg,happy
/content/FER2013/train/fear/Training_15907181.jpg,fear
/content/FER2013/train/fear/Training_71690796.jpg,fear
/content/FER2013/train/happy/Training_11731379.jpg,happy
/content/FER2013/train/fear/Training_42761363.jpg,fear
