img_path,class_names
only_faces_FER/train/anger/Training_27211148.jpg,anger
only_faces_FER/train/happy/Training_80095764.jpg,happy
only_faces_FER/train/anger/Training_4257853.jpg,anger
only_faces_FER/train/sadness/Training_71584150.jpg,sadness
only_faces_FER/train/neutral/Training_8942875.jpg,neutral
only_faces_FER/train/happy/Training_87976258.jpg,happy
only_faces_FER/train/surprise/Training_57004291.jpg,surprise
only_faces_FER/train/fear/Training_34643887.jpg,fear
only_faces_FER/train/fear/Training_64733718.jpg,fear
only_faces_FER/train/surprise/Training_84708610.jpg,surprise
only_faces_FER/train/neutral/Training_40435735.jpg,neutral
only_faces_FER/train/happy/Training_26290511.jpg,happy
only_faces_FER/train/happy/Training_70961640.jpg,happy
only_faces_FER/train/surprise/Training_59099538.jpg,surprise
only_faces_FER/train/surprise/Training_49791926.jpg,surprise
only_faces_FER/train/sadness/Training_38314936.jpg,sadness
only_faces_FER/train/anger/Training_12091917.jpg,anger
only_faces_FER/train/fear/Training_13503828.jpg,fear
only_faces_FER/train/neutral/Training_31740296.jpg,neutral
only_faces_FER/train/surprise/Training_82789563.jpg,surprise
only_faces_FER/train/happy/Training_88776166.jpg,happy
only_faces_FER/train/fear/Training_15857415.jpg,fear
only_faces_FER/train/happy/Training_83133712.jpg,happy
only_faces_FER/train/fear/Training_10842121.jpg,fear
only_faces_FER/train/sadness/Training_60467399.jpg,sadness
only_faces_FER/train/happy/Training_96876738.jpg,happy
only_faces_FER/train/sadness/Training_20692634.jpg,sadness
only_faces_FER/train/sadness/Training_42016743.jpg,sadness
only_faces_FER/train/happy/Training_44780329.jpg,happy
only_faces_FER/train/surprise/Training_33251634.jpg,surprise
only_faces_FER/train/fear/Training_9757271.jpg,fear
only_faces_FER/train/surprise/Training_80211741.jpg,surprise
only_faces_FER/train/sadness/Training_13488691.jpg,sadness
only_faces_FER/train/fear/Training_36501869.jpg,fear
only_faces_FER/train/happy/Training_22702211.jpg,happy
only_faces_FER/train/fear/Training_25598437.jpg,fear
only_faces_FER/train/surprise/Training_90190497.jpg,surprise
only_faces_FER/train/fear/Training_3665568.jpg,fear
only_faces_FER/train/surprise/Training_77370213.jpg,surprise
only_faces_FER/train/anger/Training_80419679.jpg,anger
only_faces_FER/train/sadness/Training_12780369.jpg,sadness
only_faces_FER/train/neutral/Training_7543463.jpg,neutral
only_faces_FER/train/anger/Training_96623967.jpg,anger
only_faces_FER/train/fear/Training_6149980.jpg,fear
only_faces_FER/train/fear/Training_43774716.jpg,fear
only_faces_FER/train/neutral/Training_63313268.jpg,neutral
only_faces_FER/train/anger/Training_94450199.jpg,anger
only_faces_FER/train/happy/Training_74838459.jpg,happy
only_faces_FER/train/happy/Training_6704018.jpg,happy
only_faces_FER/train/sadness/Training_65749670.jpg,sadness
only_faces_FER/train/sadness/Training_35700851.jpg,sadness
only_faces_FER/train/neutral/Training_9179396.jpg,neutral
only_faces_FER/train/anger/Training_35733423.jpg,anger
only_faces_FER/train/happy/Training_93085194.jpg,happy
only_faces_FER/train/neutral/Training_82508797.jpg,neutral
only_faces_FER/train/happy/Training_25041891.jpg,happy
only_faces_FER/train/anger/Training_1705134.jpg,anger
only_faces_FER/train/anger/Training_21078661.jpg,anger
only_faces_FER/train/anger/Training_81993292.jpg,anger
only_faces_FER/train/surprise/Training_56736326.jpg,surprise
only_faces_FER/train/neutral/Training_46220873.jpg,neutral
only_faces_FER/train/happy/Training_47178464.jpg,happy
only_faces_FER/train/anger/Training_9357218.jpg,anger
only_faces_FER/train/anger/Training_45215094.jpg,anger
only_faces_FER/train/surprise/Training_14902966.jpg,surprise
only_faces_FER/train/sadness/Training_70461378.jpg,sadness
only_faces_FER/train/surprise/Training_41052475.jpg,surprise
only_faces_FER/train/happy/Training_17370071.jpg,happy
only_faces_FER/train/happy/Training_53269687.jpg,happy
only_faces_FER/train/anger/Training_12450586.jpg,anger
only_faces_FER/train/happy/Training_29059062.jpg,happy
only_faces_FER/train/neutral/Training_48729054.jpg,neutral
only_faces_FER/train/happy/Training_8368466.jpg,happy
only_faces_FER/train/happy/Training_38834385.jpg,happy
only_faces_FER/train/fear/Training_8907474.jpg,fear
only_faces_FER/train/neutral/Training_77759211.jpg,neutral
only_faces_FER/train/happy/Training_89280816.jpg,happy
only_faces_FER/train/surprise/Training_68889399.jpg,surprise
only_faces_FER/train/surprise/Training_52869640.jpg,surprise
only_faces_FER/train/neutral/Training_61438035.jpg,neutral
only_faces_FER/train/happy/Training_74568103.jpg,happy
only_faces_FER/train/anger/Training_76013291.jpg,anger
only_faces_FER/train/anger/Training_40790150.jpg,anger
only_faces_FER/train/anger/Training_30031628.jpg,anger
only_faces_FER/train/neutral/Training_40338708.jpg,neutral
only_faces_FER/train/happy/Training_54067651.jpg,happy
only_faces_FER/train/sadness/Training_84681922.jpg,sadness
only_faces_FER/train/surprise/Training_57568101.jpg,surprise
only_faces_FER/train/fear/Training_25298325.jpg,fear
only_faces_FER/train/anger/Training_28677280.jpg,anger
only_faces_FER/train/anger/Training_95121462.jpg,anger
only_faces_FER/train/fear/Training_68549907.jpg,fear
only_faces_FER/train/happy/Training_31058874.jpg,happy
only_faces_FER/train/happy/Training_89052541.jpg,happy
only_faces_FER/train/sadness/Training_69563111.jpg,sadness
only_faces_FER/train/fear/Training_12796432.jpg,fear
only_faces_FER/train/neutral/Training_11758836.jpg,neutral
only_faces_FER/train/neutral/Training_17588579.jpg,neutral
only_faces_FER/train/sadness/Training_23134855.jpg,sadness
only_faces_FER/train/anger/Training_97688605.jpg,anger
only_faces_FER/train/happy/Training_98908150.jpg,happy
only_faces_FER/train/happy/Training_40775638.jpg,happy
only_faces_FER/train/sadness/Training_44891393.jpg,sadness
only_faces_FER/train/neutral/Training_27095050.jpg,neutral
only_faces_FER/train/happy/Training_91249625.jpg,happy
only_faces_FER/train/neutral/Training_31740815.jpg,neutral
only_faces_FER/train/happy/Training_50904780.jpg,happy
only_faces_FER/train/neutral/Training_42593230.jpg,neutral
only_faces_FER/train/happy/Training_39216027.jpg,happy
only_faces_FER/train/anger/Training_15484575.jpg,anger
only_faces_FER/train/surprise/Training_75033076.jpg,surprise
only_faces_FER/train/happy/Training_90524228.jpg,happy
only_faces_FER/train/happy/Training_78531212.jpg,happy
only_faces_FER/train/happy/Training_22133014.jpg,happy
only_faces_FER/train/sadness/Training_70718370.jpg,sadness
only_faces_FER/train/neutral/Training_34692743.jpg,neutral
only_faces_FER/train/sadness/Training_52863849.jpg,sadness
only_faces_FER/train/neutral/Training_28038854.jpg,neutral
only_faces_FER/train/happy/Training_76119559.jpg,happy
only_faces_FER/train/happy/Training_94331827.jpg,happy
only_faces_FER/train/happy/Training_98573405.jpg,happy
only_faces_FER/train/anger/Training_35543832.jpg,anger
only_faces_FER/train/happy/Training_67793672.jpg,happy
only_faces_FER/train/fear/Training_98882902.jpg,fear
only_faces_FER/train/happy/Training_51702421.jpg,happy
only_faces_FER/train/fear/Training_19290361.jpg,fear
only_faces_FER/train/surprise/Training_43403960.jpg,surprise
only_faces_FER/train/surprise/Training_86379476.jpg,surprise
only_faces_FER/train/fear/Training_54161950.jpg,fear
only_faces_FER/train/neutral/Training_53675421.jpg,neutral
only_faces_FER/train/anger/Training_65866393.jpg,anger
only_faces_FER/train/fear/Training_7388574.jpg,fear
only_faces_FER/train/fear/Training_58535120.jpg,fear
only_faces_FER/train/happy/Training_74886043.jpg,happy
only_faces_FER/train/happy/Training_73473386.jpg,happy
only_faces_FER/train/anger/Training_31791278.jpg,anger
only_faces_FER/train/happy/Training_9600739.jpg,happy
only_faces_FER/train/fear/Training_88299723.jpg,fear
only_faces_FER/train/fear/Training_65711776.jpg,fear
only_faces_FER/train/fear/Training_80248493.jpg,fear
only_faces_FER/train/neutral/Training_39850240.jpg,neutral
only_faces_FER/train/fear/Training_79911071.jpg,fear
only_faces_FER/train/fear/Training_95212840.jpg,fear
only_faces_FER/train/neutral/Training_33589770.jpg,neutral
only_faces_FER/train/sadness/Training_9852026.jpg,sadness
only_faces_FER/train/happy/Training_961713.jpg,happy
only_faces_FER/train/neutral/Training_91747126.jpg,neutral
only_faces_FER/train/neutral/Training_47098259.jpg,neutral
only_faces_FER/train/anger/Training_95667267.jpg,anger
only_faces_FER/train/sadness/Training_75799681.jpg,sadness
only_faces_FER/train/neutral/Training_81696549.jpg,neutral
only_faces_FER/train/neutral/Training_94701485.jpg,neutral
only_faces_FER/train/anger/Training_35487738.jpg,anger
only_faces_FER/train/neutral/Training_94139955.jpg,neutral
only_faces_FER/train/sadness/Training_56740748.jpg,sadness
only_faces_FER/train/happy/Training_38159315.jpg,happy
only_faces_FER/train/neutral/Training_32596093.jpg,neutral
only_faces_FER/train/surprise/Training_20594844.jpg,surprise
only_faces_FER/train/surprise/Training_75488652.jpg,surprise
only_faces_FER/train/sadness/Training_51483346.jpg,sadness
only_faces_FER/train/sadness/Training_15724748.jpg,sadness
only_faces_FER/train/neutral/Training_5578301.jpg,neutral
only_faces_FER/train/surprise/Training_6257545.jpg,surprise
only_faces_FER/train/neutral/Training_93561071.jpg,neutral
only_faces_FER/train/sadness/Training_34101048.jpg,sadness
only_faces_FER/train/surprise/Training_43203633.jpg,surprise
only_faces_FER/train/surprise/Training_73959865.jpg,surprise
only_faces_FER/train/happy/Training_30753840.jpg,happy
only_faces_FER/train/happy/Training_21910074.jpg,happy
only_faces_FER/train/neutral/Training_77491144.jpg,neutral
only_faces_FER/train/happy/Training_7565766.jpg,happy
only_faces_FER/train/surprise/Training_53914515.jpg,surprise
only_faces_FER/train/happy/Training_80403086.jpg,happy
only_faces_FER/train/neutral/Training_53503579.jpg,neutral
only_faces_FER/train/anger/Training_53777813.jpg,anger
only_faces_FER/train/sadness/Training_24951845.jpg,sadness
only_faces_FER/train/happy/Training_25432746.jpg,happy
only_faces_FER/train/fear/Training_34156894.jpg,fear
only_faces_FER/train/sadness/Training_42240830.jpg,sadness
only_faces_FER/train/happy/Training_2131189.jpg,happy
only_faces_FER/train/anger/Training_95209047.jpg,anger
only_faces_FER/train/happy/Training_15267595.jpg,happy
only_faces_FER/train/sadness/Training_70080960.jpg,sadness
only_faces_FER/train/neutral/Training_78396399.jpg,neutral
only_faces_FER/train/happy/Training_46908272.jpg,happy
only_faces_FER/train/fear/Training_64471799.jpg,fear
only_faces_FER/train/happy/Training_43572718.jpg,happy
only_faces_FER/train/sadness/Training_35503985.jpg,sadness
only_faces_FER/train/neutral/Training_36234247.jpg,neutral
only_faces_FER/train/neutral/Training_59489569.jpg,neutral
only_faces_FER/train/surprise/Training_36468794.jpg,surprise
only_faces_FER/train/neutral/Training_94851443.jpg,neutral
only_faces_FER/train/fear/Training_87903138.jpg,fear
only_faces_FER/train/happy/Training_2856252.jpg,happy
only_faces_FER/train/sadness/Training_95920433.jpg,sadness
only_faces_FER/train/fear/Training_22520084.jpg,fear
only_faces_FER/train/neutral/Training_86151083.jpg,neutral
only_faces_FER/train/sadness/Training_90722505.jpg,sadness
only_faces_FER/train/fear/Training_44742348.jpg,fear
only_faces_FER/train/anger/Training_75849312.jpg,anger
only_faces_FER/train/happy/Training_10967459.jpg,happy
only_faces_FER/train/neutral/Training_74576839.jpg,neutral
only_faces_FER/train/anger/Training_94995496.jpg,anger
only_faces_FER/train/fear/Training_23929483.jpg,fear
only_faces_FER/train/sadness/Training_54232159.jpg,sadness
only_faces_FER/train/happy/Training_41734701.jpg,happy
only_faces_FER/train/anger/Training_35227874.jpg,anger
only_faces_FER/train/surprise/Training_53187084.jpg,surprise
only_faces_FER/train/sadness/Training_55753053.jpg,sadness
only_faces_FER/train/happy/Training_97802283.jpg,happy
only_faces_FER/train/fear/Training_85238058.jpg,fear
only_faces_FER/train/surprise/Training_91083912.jpg,surprise
only_faces_FER/train/happy/Training_93039761.jpg,happy
only_faces_FER/train/anger/Training_18403526.jpg,anger
only_faces_FER/train/neutral/Training_87609832.jpg,neutral
only_faces_FER/train/happy/Training_96352117.jpg,happy
only_faces_FER/train/happy/Training_67383952.jpg,happy
only_faces_FER/train/anger/Training_18096819.jpg,anger
only_faces_FER/train/anger/Training_44695606.jpg,anger
only_faces_FER/train/neutral/Training_62833505.jpg,neutral
only_faces_FER/train/happy/Training_36615621.jpg,happy
only_faces_FER/train/happy/Training_58260787.jpg,happy
only_faces_FER/train/happy/Training_31282272.jpg,happy
only_faces_FER/train/happy/Training_33144679.jpg,happy
only_faces_FER/train/neutral/Training_46278511.jpg,neutral
only_faces_FER/train/anger/Training_64297450.jpg,anger
only_faces_FER/train/happy/Training_9723123.jpg,happy
only_faces_FER/train/happy/Training_11168767.jpg,happy
only_faces_FER/train/surprise/Training_64354339.jpg,surprise
only_faces_FER/train/fear/Training_58948201.jpg,fear
only_faces_FER/train/happy/Training_80742159.jpg,happy
only_faces_FER/train/surprise/Training_97100020.jpg,surprise
only_faces_FER/train/fear/Training_35815121.jpg,fear
only_faces_FER/train/sadness/Training_59183276.jpg,sadness
only_faces_FER/train/happy/Training_11022009.jpg,happy
only_faces_FER/train/neutral/Training_83089118.jpg,neutral
only_faces_FER/train/surprise/Training_86258693.jpg,surprise
only_faces_FER/train/fear/Training_76434625.jpg,fear
only_faces_FER/train/happy/Training_63384157.jpg,happy
only_faces_FER/train/anger/Training_74459561.jpg,anger
only_faces_FER/train/sadness/Training_15719621.jpg,sadness
only_faces_FER/train/happy/Training_47239437.jpg,happy
only_faces_FER/train/sadness/Training_1068344.jpg,sadness
only_faces_FER/train/happy/Training_79574774.jpg,happy
only_faces_FER/train/surprise/Training_40246769.jpg,surprise
only_faces_FER/train/happy/Training_27569629.jpg,happy
only_faces_FER/train/fear/Training_60681375.jpg,fear
only_faces_FER/train/surprise/Training_96210289.jpg,surprise
only_faces_FER/train/happy/Training_50881714.jpg,happy
only_faces_FER/train/fear/Training_63615840.jpg,fear
only_faces_FER/train/neutral/Training_37319440.jpg,neutral
only_faces_FER/train/sadness/Training_61564918.jpg,sadness
only_faces_FER/train/neutral/Training_83955419.jpg,neutral
only_faces_FER/train/fear/Training_15929023.jpg,fear
only_faces_FER/train/happy/Training_26749067.jpg,happy
only_faces_FER/train/neutral/Training_77714308.jpg,neutral
only_faces_FER/train/anger/Training_2620915.jpg,anger
only_faces_FER/train/anger/Training_85027639.jpg,anger
only_faces_FER/train/happy/Training_41160658.jpg,happy
only_faces_FER/train/fear/Training_55402774.jpg,fear
only_faces_FER/train/happy/Training_19969304.jpg,happy
only_faces_FER/train/sadness/Training_93652141.jpg,sadness
only_faces_FER/train/happy/Training_88560473.jpg,happy
only_faces_FER/train/sadness/Training_61842128.jpg,sadness
only_faces_FER/train/anger/Training_36329805.jpg,anger
only_faces_FER/train/neutral/Training_46582077.jpg,neutral
only_faces_FER/train/neutral/Training_39971217.jpg,neutral
only_faces_FER/train/happy/Training_94695292.jpg,happy
only_faces_FER/train/sadness/Training_83842662.jpg,sadness
only_faces_FER/train/neutral/Training_45607317.jpg,neutral
only_faces_FER/train/neutral/Training_48774492.jpg,neutral
only_faces_FER/train/happy/Training_38115417.jpg,happy
only_faces_FER/train/anger/Training_63766171.jpg,anger
only_faces_FER/train/neutral/Training_5942891.jpg,neutral
only_faces_FER/train/sadness/Training_43736849.jpg,sadness
only_faces_FER/train/sadness/Training_26728.jpg,sadness
only_faces_FER/train/fear/Training_7323987.jpg,fear
only_faces_FER/train/surprise/Training_97440583.jpg,surprise
only_faces_FER/train/anger/Training_1741870.jpg,anger
only_faces_FER/train/happy/Training_25269203.jpg,happy
only_faces_FER/train/neutral/Training_44984163.jpg,neutral
only_faces_FER/train/happy/Training_31640175.jpg,happy
only_faces_FER/train/anger/Training_7326263.jpg,anger
only_faces_FER/train/anger/Training_76741099.jpg,anger
only_faces_FER/train/neutral/Training_40728183.jpg,neutral
only_faces_FER/train/happy/Training_55829873.jpg,happy
only_faces_FER/train/neutral/Training_18390475.jpg,neutral
only_faces_FER/train/sadness/Training_8447007.jpg,sadness
only_faces_FER/train/happy/Training_18347225.jpg,happy
only_faces_FER/train/sadness/Training_67277941.jpg,sadness
only_faces_FER/train/happy/Training_27185926.jpg,happy
only_faces_FER/train/anger/Training_78599505.jpg,anger
only_faces_FER/train/fear/Training_70302155.jpg,fear
only_faces_FER/train/surprise/Training_73069804.jpg,surprise
only_faces_FER/train/neutral/Training_72057083.jpg,neutral
only_faces_FER/train/surprise/Training_60054566.jpg,surprise
only_faces_FER/train/surprise/Training_37119615.jpg,surprise
only_faces_FER/train/fear/Training_24043139.jpg,fear
only_faces_FER/train/anger/Training_75941788.jpg,anger
only_faces_FER/train/neutral/Training_93658164.jpg,neutral
only_faces_FER/train/neutral/Training_47762958.jpg,neutral
only_faces_FER/train/neutral/Training_88318824.jpg,neutral
only_faces_FER/train/anger/Training_48906234.jpg,anger
only_faces_FER/train/neutral/Training_42975162.jpg,neutral
only_faces_FER/train/neutral/Training_20819385.jpg,neutral
only_faces_FER/train/surprise/Training_73639848.jpg,surprise
only_faces_FER/train/neutral/Training_56347909.jpg,neutral
only_faces_FER/train/anger/Training_35581320.jpg,anger
only_faces_FER/train/neutral/Training_45174871.jpg,neutral
only_faces_FER/train/neutral/Training_46189165.jpg,neutral
only_faces_FER/train/anger/Training_37552574.jpg,anger
only_faces_FER/train/neutral/Training_61932170.jpg,neutral
only_faces_FER/train/neutral/Training_99379678.jpg,neutral
only_faces_FER/train/surprise/Training_11892143.jpg,surprise
only_faces_FER/train/happy/Training_70781803.jpg,happy
only_faces_FER/train/surprise/Training_66138074.jpg,surprise
only_faces_FER/train/anger/Training_59851309.jpg,anger
only_faces_FER/train/neutral/Training_18393584.jpg,neutral
only_faces_FER/train/neutral/Training_57173041.jpg,neutral
only_faces_FER/train/happy/Training_17250464.jpg,happy
only_faces_FER/train/neutral/Training_10761320.jpg,neutral
only_faces_FER/train/surprise/Training_96734839.jpg,surprise
only_faces_FER/train/sadness/Training_88102333.jpg,sadness
only_faces_FER/train/neutral/Training_68381170.jpg,neutral
only_faces_FER/train/neutral/Training_26825042.jpg,neutral
only_faces_FER/train/anger/Training_90211805.jpg,anger
only_faces_FER/train/fear/Training_28100787.jpg,fear
only_faces_FER/train/sadness/Training_45654313.jpg,sadness
only_faces_FER/train/surprise/Training_51592349.jpg,surprise
only_faces_FER/train/anger/Training_81730099.jpg,anger
only_faces_FER/train/anger/Training_5886929.jpg,anger
only_faces_FER/train/fear/Training_93460998.jpg,fear
only_faces_FER/train/sadness/Training_91192812.jpg,sadness
only_faces_FER/train/fear/Training_6314771.jpg,fear
only_faces_FER/train/sadness/Training_7587826.jpg,sadness
only_faces_FER/train/happy/Training_10558261.jpg,happy
only_faces_FER/train/anger/Training_31675493.jpg,anger
only_faces_FER/train/anger/Training_78538653.jpg,anger
only_faces_FER/train/happy/Training_86213665.jpg,happy
only_faces_FER/train/fear/Training_22359725.jpg,fear
only_faces_FER/train/fear/Training_99777893.jpg,fear
only_faces_FER/train/happy/Training_78625390.jpg,happy
only_faces_FER/train/sadness/Training_44336362.jpg,sadness
only_faces_FER/train/happy/Training_97943686.jpg,happy
only_faces_FER/train/sadness/Training_98765809.jpg,sadness
only_faces_FER/train/neutral/Training_73838176.jpg,neutral
only_faces_FER/train/happy/Training_50863267.jpg,happy
only_faces_FER/train/happy/Training_32942972.jpg,happy
only_faces_FER/train/sadness/Training_85343436.jpg,sadness
only_faces_FER/train/anger/Training_25769027.jpg,anger
only_faces_FER/train/sadness/Training_43603127.jpg,sadness
only_faces_FER/train/surprise/Training_8580406.jpg,surprise
only_faces_FER/train/surprise/Training_74677647.jpg,surprise
only_faces_FER/train/happy/Training_49054954.jpg,happy
only_faces_FER/train/anger/Training_27072144.jpg,anger
only_faces_FER/train/neutral/Training_39253153.jpg,neutral
only_faces_FER/train/happy/Training_94903625.jpg,happy
only_faces_FER/train/happy/Training_75942501.jpg,happy
only_faces_FER/train/surprise/Training_77025897.jpg,surprise
only_faces_FER/train/anger/Training_58785141.jpg,anger
only_faces_FER/train/fear/Training_47270139.jpg,fear
only_faces_FER/train/anger/Training_19037832.jpg,anger
only_faces_FER/train/anger/Training_12095508.jpg,anger
only_faces_FER/train/sadness/Training_31673054.jpg,sadness
only_faces_FER/train/anger/Training_61551182.jpg,anger
only_faces_FER/train/surprise/Training_65182825.jpg,surprise
only_faces_FER/train/sadness/Training_16956849.jpg,sadness
only_faces_FER/train/sadness/Training_20655864.jpg,sadness
only_faces_FER/train/happy/Training_64809371.jpg,happy
only_faces_FER/train/surprise/Training_1730563.jpg,surprise
only_faces_FER/train/surprise/Training_58589883.jpg,surprise
only_faces_FER/train/neutral/Training_99369006.jpg,neutral
only_faces_FER/train/neutral/Training_73650202.jpg,neutral
only_faces_FER/train/sadness/Training_33734404.jpg,sadness
only_faces_FER/train/neutral/Training_20753936.jpg,neutral
only_faces_FER/train/neutral/Training_90061208.jpg,neutral
only_faces_FER/train/neutral/Training_40726019.jpg,neutral
only_faces_FER/train/happy/Training_8574567.jpg,happy
only_faces_FER/train/neutral/Training_66892643.jpg,neutral
only_faces_FER/train/anger/Training_54210751.jpg,anger
only_faces_FER/train/surprise/Training_38744859.jpg,surprise
only_faces_FER/train/neutral/Training_84075511.jpg,neutral
only_faces_FER/train/fear/Training_11439406.jpg,fear
only_faces_FER/train/neutral/Training_8169267.jpg,neutral
only_faces_FER/train/happy/Training_77402702.jpg,happy
only_faces_FER/train/sadness/Training_30631912.jpg,sadness
only_faces_FER/train/happy/Training_40600052.jpg,happy
only_faces_FER/train/sadness/Training_75913936.jpg,sadness
only_faces_FER/train/happy/Training_25089519.jpg,happy
only_faces_FER/train/anger/Training_92927605.jpg,anger
only_faces_FER/train/neutral/Training_21324994.jpg,neutral
only_faces_FER/train/neutral/Training_72014002.jpg,neutral
only_faces_FER/train/neutral/Training_53004586.jpg,neutral
only_faces_FER/train/anger/Training_43533045.jpg,anger
only_faces_FER/train/neutral/Training_99889904.jpg,neutral
only_faces_FER/train/fear/Training_75755406.jpg,fear
only_faces_FER/train/happy/Training_18103763.jpg,happy
only_faces_FER/train/happy/Training_14774224.jpg,happy
only_faces_FER/train/surprise/Training_5301428.jpg,surprise
only_faces_FER/train/happy/Training_13032839.jpg,happy
only_faces_FER/train/neutral/Training_41260771.jpg,neutral
only_faces_FER/train/anger/Training_19687209.jpg,anger
only_faces_FER/train/fear/Training_24843602.jpg,fear
only_faces_FER/train/neutral/Training_23588264.jpg,neutral
only_faces_FER/train/fear/Training_54024602.jpg,fear
only_faces_FER/train/sadness/Training_33173574.jpg,sadness
only_faces_FER/train/sadness/Training_28155447.jpg,sadness
only_faces_FER/train/neutral/Training_95644104.jpg,neutral
only_faces_FER/train/neutral/Training_62546286.jpg,neutral
only_faces_FER/train/sadness/Training_71353503.jpg,sadness
only_faces_FER/train/anger/Training_3489023.jpg,anger
only_faces_FER/train/fear/Training_64911295.jpg,fear
only_faces_FER/train/fear/Training_90314753.jpg,fear
only_faces_FER/train/anger/Training_83642350.jpg,anger
only_faces_FER/train/happy/Training_6643088.jpg,happy
only_faces_FER/train/neutral/Training_25329590.jpg,neutral
only_faces_FER/train/sadness/Training_8532454.jpg,sadness
only_faces_FER/train/surprise/Training_42877720.jpg,surprise
only_faces_FER/train/anger/Training_81499267.jpg,anger
only_faces_FER/train/sadness/Training_78637258.jpg,sadness
only_faces_FER/train/happy/Training_16980868.jpg,happy
only_faces_FER/train/happy/Training_79479873.jpg,happy
only_faces_FER/train/neutral/Training_73375341.jpg,neutral
only_faces_FER/train/fear/Training_33888120.jpg,fear
only_faces_FER/train/surprise/Training_82360956.jpg,surprise
only_faces_FER/train/sadness/Training_17738069.jpg,sadness
only_faces_FER/train/happy/Training_42668853.jpg,happy
only_faces_FER/train/happy/Training_33705247.jpg,happy
only_faces_FER/train/neutral/Training_35425747.jpg,neutral
only_faces_FER/train/sadness/Training_62008819.jpg,sadness
only_faces_FER/train/anger/Training_46639816.jpg,anger
only_faces_FER/train/anger/Training_37590565.jpg,anger
only_faces_FER/train/anger/Training_52279363.jpg,anger
only_faces_FER/train/happy/Training_88887868.jpg,happy
only_faces_FER/train/neutral/Training_19876280.jpg,neutral
only_faces_FER/train/anger/Training_32846605.jpg,anger
only_faces_FER/train/sadness/Training_90092982.jpg,sadness
only_faces_FER/train/happy/Training_38034247.jpg,happy
only_faces_FER/train/neutral/Training_4164276.jpg,neutral
only_faces_FER/train/happy/Training_87102109.jpg,happy
only_faces_FER/train/happy/Training_97666920.jpg,happy
only_faces_FER/train/neutral/Training_16587781.jpg,neutral
only_faces_FER/train/anger/Training_50998630.jpg,anger
only_faces_FER/train/surprise/Training_26157103.jpg,surprise
only_faces_FER/train/neutral/Training_49573175.jpg,neutral
only_faces_FER/train/fear/Training_69178322.jpg,fear
only_faces_FER/train/neutral/Training_66430166.jpg,neutral
only_faces_FER/train/surprise/Training_84426264.jpg,surprise
only_faces_FER/train/fear/Training_65366152.jpg,fear
only_faces_FER/train/surprise/Training_96533198.jpg,surprise
only_faces_FER/train/neutral/Training_10856588.jpg,neutral
only_faces_FER/train/surprise/Training_40002746.jpg,surprise
only_faces_FER/train/neutral/Training_27943252.jpg,neutral
only_faces_FER/train/sadness/Training_26409254.jpg,sadness
only_faces_FER/train/surprise/Training_36099631.jpg,surprise
only_faces_FER/train/surprise/Training_54696365.jpg,surprise
only_faces_FER/train/fear/Training_40974454.jpg,fear
